issue,game,platform,reviewer,year,month,average_score,scores
17,Burai Fighter,Game Boy,Steve Harris 8 Ed Semrad 6 Martin Alessi 5 Sushi-X 8,1990,12,6.75,"[8.0, 6.0, 5.0, 8.0]"
17,Castle of Illusion Starring Mickey Mouse,Genesis,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1990,12,9,"[9.0, 9.0, 9.0, 9.0]"
17,Caveman Games,NES,Steve Harris 5 Ed Semrad 6 Martin Alessi 4 Sushi-X 8,1990,12,5.75,"[5.0, 6.0, 4.0, 8.0]"
17,Dynamite Duke,Genesis,Steve Harris 4 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1990,12,5.25,"[4.0, 6.0, 5.0, 6.0]"
17,Final Zone,Genesis,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 5,1990,12,4.5,"[4.0, 5.0, 4.0, 5.0]"
17,Joe Montana Football,Sega Master System,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 4,1990,12,4.25,"[4.0, 5.0, 4.0, 4.0]"
17,John Madden Football (1990),Genesis,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1990,12,9,"[9.0, 9.0, 9.0, 9.0]"
17,Rygar,Lynx,Steve Harris 7 Ed Semrad 7 Martin Alessi 7 Sushi-X 5,1990,12,6.5,"[7.0, 7.0, 7.0, 5.0]"
17,Silver Surfer,NES,Steve Harris 7 Ed Semrad 7 Martin Alessi 6 Sushi-X 7,1990,12,6.75,"[7.0, 7.0, 6.0, 7.0]"
17,The Fantastic Adventures of Dizzy,NES,Steve Harris 4 Ed Semrad 6 Martin Alessi 5 Sushi-X 5,1990,12,5,"[4.0, 6.0, 5.0, 5.0]"
17,Werewolf: The Last Warrior,NES,Steve Harris 7 Ed Semrad 7 Martin Alessi 6 Sushi-X 8,1990,12,7,"[7.0, 7.0, 6.0, 8.0]"
18,Adventure Island II,NES,Steve Harris 7 Ed Semrad 7 Martin Alessi 7 Sushi-X 7,1991,1,7,"[7.0, 7.0, 7.0, 7.0]"
18,Aeroblaster,TurboGrafx-16,Steve Harris 7 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,1,8.5,"[7.0, 9.0, 9.0, 9.0]"
18,Battle Squadron,Genesis,Steve Harris 5 Ed Semrad 5 Martin Alessi 5 Sushi-X 5,1991,1,5,"[5.0, 5.0, 5.0, 5.0]"
18,Final Zone II,TurboGrafx-16,Steve Harris 6 Ed Semrad 6 Martin Alessi 6 Sushi-X 8,1991,1,6.5,"[6.0, 6.0, 6.0, 8.0]"
18,Gauntlet II,NES,Steve Harris 5 Ed Semrad 6 Martin Alessi 5 Sushi-X 5,1991,1,5.25,"[5.0, 6.0, 5.0, 5.0]"
18,Ghouls ‘n Ghosts,Sega Master System,Steve Harris 7 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,1,7.5,"[7.0, 8.0, 8.0, 7.0]"
18,Granada,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,1,8,"[8.0, 8.0, 8.0, 8.0]"
18,Gremlins 2: The New Batch (Game Boy),Game Boy,Steve Harris 6 Ed Semrad 7 Martin Alessi 7 Sushi-X 7,1991,1,6.75,"[6.0, 7.0, 7.0, 7.0]"
18,Klax,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 7,1991,1,7.5,"[8.0, 8.0, 7.0, 7.0]"
18,Robo-Squash,Lynx,Steve Harris 5 Ed Semrad 4 Martin Alessi 4 Sushi-X 5,1991,1,4.5,"[5.0, 4.0, 4.0, 5.0]"
18,Skull & Crossbones,NES,Steve Harris 4 Ed Semrad 4 Martin Alessi 4 Sushi-X 4,1991,1,4,"[4.0, 4.0, 4.0, 4.0]"
18,Solar Jetman: Hunt for the Golden Warpship,NES,Steve Harris 9 Ed Semrad 8 Martin Alessi 7 Sushi-X 6,1991,1,7.5,"[9.0, 8.0, 7.0, 6.0]"
18,Sword of Vermilion,Genesis,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 6,1991,1,7,"[7.0, 8.0, 7.0, 6.0]"
18,Veigues Tactical Gladiator,TurboGrafx-16,Steve Harris 5 Ed Semrad 5 Martin Alessi 4 Sushi-X 4,1991,1,4.5,"[5.0, 5.0, 4.0, 4.0]"
19,Arch Rivals,NES,Steve Harris 6 Ed Semrad 6 Martin Alessi 6 Sushi-X 8,1991,2,6.5,"[6.0, 6.0, 6.0, 8.0]"
19,Arrow Flash,Genesis,Steve Harris 6 Ed Semrad 7 Martin Alessi 6 Sushi-X 6,1991,2,6.25,"[6.0, 7.0, 6.0, 6.0]"
19,Bimini Run,Genesis,Steve Harris 7 Ed Semrad 7 Martin Alessi 7 Sushi-X 7,1991,2,7,"[7.0, 7.0, 7.0, 7.0]"
19,Double Dribble: 5 on 5,Game Boy,Steve Harris 5 Ed Semrad 5 Martin Alessi 5 Sushi-X 5,1991,2,5,"[5.0, 5.0, 5.0, 5.0]"
19,G.I. Joe (1991),NES,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,2,7.5,"[7.0, 8.0, 7.0, 8.0]"
19,Lakers versus Celtics and the NBA Playoffs,Genesis,Steve Harris 5 Ed Semrad 6 Martin Alessi 5 Sushi-X 8,1991,2,6,"[5.0, 6.0, 5.0, 8.0]"
19,Last Alert,TurboGrafx-16,Steve Harris 6 Ed Semrad 7 Martin Alessi 7 Sushi-X 7,1991,2,6.75,"[6.0, 7.0, 7.0, 7.0]"
19,Mondu’s Fight Palace,Genesis,Steve Harris 4 Ed Semrad 4 Martin Alessi 4 Sushi-X 8,1991,2,5,"[4.0, 4.0, 4.0, 8.0]"
19,Ninja Crusaders,NES,Steve Harris 6 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1991,2,5.75,"[6.0, 6.0, 5.0, 6.0]"
19,Operation C,Game Boy,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,2,9,"[9.0, 9.0, 9.0, 9.0]"
19,Parlor Mercenary,Lynx,Steve Harris 5 Ed Semrad 5 Martin Alessi 5 Sushi-X 5,1991,2,5,"[5.0, 5.0, 5.0, 5.0]"
19,Quantum Fighter,NES,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,2,9,"[9.0, 9.0, 9.0, 9.0]"
19,The Adventures of Rad Gravity,NES,Steve Harris 4 Ed Semrad 4 Martin Alessi 3 Sushi-X 6,1991,2,4.25,"[4.0, 4.0, 3.0, 6.0]"
19,TV Sports: Football,TurboGrafx-16,Steve Harris 4 Ed Semrad 6 Martin Alessi 4 Sushi-X 5,1991,2,4.75,"[4.0, 6.0, 4.0, 5.0]"
20,Castle of Illusion Starring Mickey Mouse,Sega Master System,Steve Harris 8 Ed Semrad 9 Martin Alessi 8 Sushi-X 9,1991,3,8.5,"[8.0, 9.0, 8.0, 9.0]"
20,Dick Tracy (Sega),Genesis,Steve Harris 5 Ed Semrad 6 Martin Alessi 7 Sushi-X 6,1991,3,6,"[5.0, 6.0, 7.0, 6.0]"
20,Dragon’s Lair (1990),NES,Steve Harris 4 Ed Semrad 5 Martin Alessi 3 Sushi-X 4,1991,3,4,"[4.0, 5.0, 3.0, 4.0]"
20,Dragon’s Lair: The Legend,Game Boy,Steve Harris 5 Ed Semrad 5 Martin Alessi 3 Sushi-X 4,1991,3,4.25,"[5.0, 5.0, 3.0, 4.0]"
20,F-1 Race,Game Boy,Steve Harris 4 Ed Semrad 4 Martin Alessi 4 Sushi-X 5,1991,3,4.25,"[4.0, 4.0, 4.0, 5.0]"
20,Gaiares,Genesis,Steve Harris 8 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,3,8.75,"[8.0, 9.0, 9.0, 9.0]"
20,Hellfire,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,3,7.75,"[8.0, 8.0, 8.0, 7.0]"
20,Isolated Warrior,NES,Steve Harris 7 Ed Semrad 7 Martin Alessi 6 Sushi-X 6,1991,3,6.5,"[7.0, 7.0, 6.0, 6.0]"
20,Magician Lord,NeoGeo,Steve Harris 9 Ed Semrad 8 Martin Alessi 9 Sushi-X 8,1991,3,8.5,"[9.0, 8.0, 9.0, 8.0]"
20,Metal Storm,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,3,7.75,"[8.0, 8.0, 7.0, 8.0]"
20,Ninja Combat,NeoGeo,Steve Harris 4 Ed Semrad 4 Martin Alessi 5 Sushi-X 6,1991,3,4.75,"[4.0, 4.0, 5.0, 6.0]"
20,Super Star Soldier,TurboGrafx-16,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 6,1991,3,7,"[7.0, 8.0, 7.0, 6.0]"
20,The Simpsons: Bart vs. the Space Mutants,NES,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 6,1991,3,7,"[7.0, 8.0, 7.0, 6.0]"
20,Valis II,TurboGrafx-16,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,3,7.5,"[7.0, 8.0, 7.0, 8.0]"
21,Blockout,Lynx,Steve Harris 6 Ed Semrad 6 Martin Alessi 6 Sushi-X 6,1991,4,6,"[6.0, 6.0, 6.0, 6.0]"
21,Double Dragon III: The Sacred Stones,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 9,1991,4,8,"[8.0, 8.0, 7.0, 9.0]"
21,Fatal Labyrinth,Genesis,Steve Harris 5 Ed Semrad 6 Martin Alessi 4 Sushi-X 5,1991,4,5,"[5.0, 6.0, 4.0, 5.0]"
21,Flicky,Genesis,Steve Harris 5 Ed Semrad 6 Martin Alessi 5 Sushi-X 5,1991,4,5.25,"[5.0, 6.0, 5.0, 5.0]"
21,Ikari III: The Rescue,NES,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 5,1991,4,4.5,"[4.0, 5.0, 4.0, 5.0]"
21,KlashBall,NES,Steve Harris 5 Ed Semrad 6 Martin Alessi 3 Sushi-X 5,1991,4,4.75,"[5.0, 6.0, 3.0, 5.0]"
21,Magic Darts,NES,Steve Harris 6 Ed Semrad 7 Martin Alessi 5 Sushi-X 6,1991,4,6,"[6.0, 7.0, 5.0, 6.0]"
21,Mickey’s Dangerous Chase,Game Boy,Steve Harris 6 Ed Semrad 6 Martin Alessi 6 Sushi-X 6,1991,4,6,"[6.0, 6.0, 6.0, 6.0]"
21,Mysterium,Game Boy,Steve Harris 5 Ed Semrad 7 Martin Alessi 4 Sushi-X 5,1991,4,5.25,"[5.0, 7.0, 4.0, 5.0]"
21,R-Type,Game Boy,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,4,7.75,"[8.0, 8.0, 8.0, 7.0]"
21,Sagaia,Genesis,Steve Harris 7 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,4,7.5,"[7.0, 8.0, 8.0, 7.0]"
21,Shadow Dancer: The Secret of Shinobi,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,4,8,"[8.0, 8.0, 8.0, 8.0]"
21,StarTropics,NES,Steve Harris 4 Ed Semrad 6 Martin Alessi 5 Sushi-X 4,1991,4,4.75,"[4.0, 6.0, 5.0, 4.0]"
21,The Hunt for Red October,Game Boy,Steve Harris 5 Ed Semrad 5 Martin Alessi 3 Sushi-X 5,1991,4,4.5,"[5.0, 5.0, 3.0, 5.0]"
21,Totally Rad,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,4,8,"[8.0, 8.0, 8.0, 8.0]"
21,Valis III,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,4,7.75,"[8.0, 8.0, 7.0, 8.0]"
21,War on Wheels,NES,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 5,1991,4,4.5,"[4.0, 5.0, 4.0, 5.0]"
22,Castelian,NES,Steve Harris 5 Ed Semrad 4 Martin Alessi 4 Sushi-X 6,1991,5,4.75,"[5.0, 4.0, 4.0, 6.0]"
22,Cyraid,Game Boy,Steve Harris 4 Ed Semrad 5 Martin Alessi 5 Sushi-X 5,1991,5,4.75,"[4.0, 5.0, 5.0, 5.0]"
22,G-LOC: Air Battle,Game Gear,Steve Harris 5 Ed Semrad 5 Martin Alessi 5 Sushi-X 7,1991,5,5.5,"[5.0, 5.0, 5.0, 7.0]"
22,James Pond: Underwater Agent,Genesis,Steve Harris 4 Ed Semrad 4 Martin Alessi 3 Sushi-X 6,1991,5,4.25,"[4.0, 4.0, 3.0, 6.0]"
22,Laser Invasion,NES,Steve Harris 4 Ed Semrad 6 Martin Alessi 3 Sushi-X 5,1991,5,4.5,"[4.0, 6.0, 3.0, 5.0]"
22,PGA Tour Golf,Genesis,Steve Harris 8 Ed Semrad 7 Martin Alessi 6 Sushi-X 8,1991,5,7.25,"[8.0, 7.0, 6.0, 8.0]"
22,Phantasy Star III,Genesis,Steve Harris 7 Ed Semrad 9 Martin Alessi 8 Sushi-X 8,1991,5,8,"[7.0, 9.0, 8.0, 8.0]"
22,Powerball,Genesis,Steve Harris 7 Ed Semrad 7 Martin Alessi 7 Sushi-X 6,1991,5,6.75,"[7.0, 7.0, 7.0, 6.0]"
22,Tour de Thrash,Game Boy,Steve Harris 3 Ed Semrad 4 Martin Alessi 3 Sushi-X 4,1991,5,3.5,"[3.0, 4.0, 3.0, 4.0]"
22,Uninvited,NES,Steve Harris 4 Ed Semrad 7 Martin Alessi 4 Sushi-X 5,1991,5,5,"[4.0, 7.0, 4.0, 5.0]"
22,Whomp ‘Em,NES,Steve Harris 8 Ed Semrad 7 Martin Alessi 7 Sushi-X 8,1991,5,7.5,"[8.0, 7.0, 7.0, 8.0]"
23,Adventures of Lolo 3,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 7,1991,6,7.5,"[8.0, 8.0, 7.0, 7.0]"
23,Batman: The Video Game (Genesis),Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,6,8,"[8.0, 8.0, 8.0, 8.0]"
23,Battletoads,NES,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,6,9,"[9.0, 9.0, 9.0, 9.0]"
23,Castle of Illusion Starring Mickey Mouse,Game Gear,Steve Harris 7 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,6,7.75,"[7.0, 8.0, 8.0, 8.0]"
23,Midnight Resistance,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,6,8,"[8.0, 8.0, 8.0, 8.0]"
23,Monopoly,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 4 Sushi-X 5,1991,6,6.25,"[8.0, 8.0, 4.0, 5.0]"
23,Revenge of Drancon,Game Gear,Steve Harris 7 Ed Semrad 7 Martin Alessi 5 Sushi-X 6,1991,6,6.25,"[7.0, 7.0, 5.0, 6.0]"
23,Sherlock Holmes: Consulting Detective,TurboGrafx-16,Steve Harris 8 Ed Semrad 9 Martin Alessi 6 Sushi-X 7,1991,6,7.5,"[8.0, 9.0, 6.0, 7.0]"
23,The Lone Ranger,NES,Steve Harris 6 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1991,6,5.75,"[6.0, 6.0, 5.0, 6.0]"
23,The Punisher: The Ultimate Payback!,Game Boy,Steve Harris 4 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1991,6,5.25,"[4.0, 6.0, 5.0, 6.0]"
23,TV Sports: Basketball,TurboGrafx-16,Steve Harris 6 Ed Semrad 7 Martin Alessi 4 Sushi-X 5,1991,6,5.5,"[6.0, 7.0, 4.0, 5.0]"
23,Twin Cobra,Genesis,Steve Harris 8 Ed Semrad 7 Martin Alessi 8 Sushi-X 7,1991,6,7.5,"[8.0, 7.0, 8.0, 7.0]"
23,Ultimate Journey,NES,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 7,1991,6,7.25,"[7.0, 8.0, 7.0, 7.0]"
23,Wings of Wor,Genesis,Steve Harris 7 Ed Semrad 7 Martin Alessi 7 Sushi-X 7,1991,6,7,"[7.0, 7.0, 7.0, 7.0]"
24,688 Attack Sub,Genesis,Steve Harris 5 Ed Semrad 6 Martin Alessi 6 Sushi-X 4,1991,7,5.25,"[5.0, 6.0, 6.0, 4.0]"
24,Basewars,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,7,7.75,"[8.0, 8.0, 8.0, 7.0]"
24,Bill & Ted’s Excellent Video Game Adventure,NES,Steve Harris 4 Ed Semrad 5 Martin Alessi 3 Sushi-X 3,1991,7,3.75,"[4.0, 5.0, 3.0, 3.0]"
24,Bill Elliott’s NASCAR Challenge,NES,Steve Harris 4 Ed Semrad 8 Martin Alessi 4 Sushi-X 4,1991,7,5,"[4.0, 8.0, 4.0, 4.0]"
24,High Speed,NES,Steve Harris 6 Ed Semrad 7 Martin Alessi 5 Sushi-X 5,1991,7,5.75,"[6.0, 7.0, 5.0, 5.0]"
24,J.B. Harold Murder Club,TurboGrafx-16,Steve Harris 6 Ed Semrad 8 Martin Alessi 6 Sushi-X 8,1991,7,7,"[6.0, 8.0, 6.0, 8.0]"
24,Navy Seals,Game Boy,Steve Harris 4 Ed Semrad 5 Martin Alessi 3 Sushi-X 3,1991,7,3.75,"[4.0, 5.0, 3.0, 3.0]"
24,Ninja Gaiden (Arcade),Lynx,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,7,8,"[8.0, 8.0, 8.0, 8.0]"
24,S.C.A.T.: Special Cybernetic Attack Team,NES,Steve Harris 7 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,7,7.5,"[7.0, 8.0, 8.0, 7.0]"
24,Smash T.V.,NES,Steve Harris 6 Ed Semrad 6 Martin Alessi 4 Sushi-X 5,1991,7,5.25,"[6.0, 6.0, 4.0, 5.0]"
24,Sneaky Snakes,Game Boy,Steve Harris 5 Ed Semrad 5 Martin Alessi 6 Sushi-X 5,1991,7,5.25,"[5.0, 5.0, 6.0, 5.0]"
24,Sonic the Hedgehog,Genesis,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,7,9,"[9.0, 9.0, 9.0, 9.0]"
24,Street Smart,Genesis,Steve Harris 5 Ed Semrad 5 Martin Alessi 5 Sushi-X 5,1991,7,5,"[5.0, 5.0, 5.0, 5.0]"
24,Warbirds,Lynx,Steve Harris 7 Ed Semrad 7 Martin Alessi 6 Sushi-X 7,1991,7,6.75,"[7.0, 7.0, 6.0, 7.0]"
25,Actraiser,Super Nintendo,Steve Harris 9 Ed Semrad 8 Martin Alessi 9 Sushi-X 8,1991,8,8.5,"[9.0, 8.0, 9.0, 8.0]"
25,Alien Storm,Genesis,Steve Harris 6 Ed Semrad 7 Martin Alessi 7 Sushi-X 8,1991,8,7,"[6.0, 7.0, 7.0, 8.0]"
25,Bombuzal,Super Nintendo,Steve Harris 3 Ed Semrad 4 Martin Alessi 3 Sushi-X 4,1991,8,3.5,"[3.0, 4.0, 3.0, 4.0]"
25,Bonk’s Revenge,TurboGrafx-16,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,8,7.5,"[7.0, 8.0, 7.0, 8.0]"
25,Darius Twin,Super Nintendo,Steve Harris 6 Ed Semrad 7 Martin Alessi 7 Sushi-X 6,1991,8,6.5,"[6.0, 7.0, 7.0, 6.0]"
25,F-Zero,Super Nintendo,Steve Harris 8 Ed Semrad 9 Martin Alessi 9 Sushi-X 8,1991,8,8.5,"[8.0, 9.0, 9.0, 8.0]"
25,Fantasia,Genesis,Steve Harris 6 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1991,8,5.75,"[6.0, 6.0, 5.0, 6.0]"
25,Final Fight,Super Nintendo,Steve Harris 8 Ed Semrad 7 Martin Alessi 7 Sushi-X 7,1991,8,7.25,"[8.0, 7.0, 7.0, 7.0]"
25,Fortified Zone,Game Boy,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,8,7.75,"[8.0, 8.0, 7.0, 8.0]"
25,Gradius III,Super Nintendo,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,8,8,"[8.0, 8.0, 8.0, 8.0]"
25,HAL’s Hole in One Golf,Super Nintendo,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,8,7.75,"[8.0, 8.0, 8.0, 7.0]"
25,HardBall!,Genesis,Steve Harris 7 Ed Semrad 8 Martin Alessi 6 Sushi-X 7,1991,8,7,"[7.0, 8.0, 6.0, 7.0]"
25,Jaleco Rally Big Run – The Supreme 4WD Challenge,Super Nintendo,Steve Harris 4 Ed Semrad 6 Martin Alessi 4 Sushi-X 4,1991,8,4.5,"[4.0, 6.0, 4.0, 4.0]"
25,Mega Man,Game Boy,Steve Harris 8 Ed Semrad 9 Martin Alessi 9 Sushi-X 8,1991,8,8.5,"[8.0, 9.0, 9.0, 8.0]"
25,Pac-Land,Lynx,Steve Harris 7 Ed Semrad 6 Martin Alessi 6 Sushi-X 5,1991,8,6,"[7.0, 6.0, 6.0, 5.0]"
25,Pilotwings,Super Nintendo,Steve Harris 8 Ed Semrad 7 Martin Alessi 8 Sushi-X 8,1991,8,7.75,"[8.0, 7.0, 8.0, 8.0]"
25,Populous,Super Nintendo,Steve Harris 4 Ed Semrad 5 Martin Alessi 5 Sushi-X 6,1991,8,5,"[4.0, 5.0, 5.0, 6.0]"
25,Robin Hood: Prince of Thieves,NES,Steve Harris 4 Ed Semrad 7 Martin Alessi 4 Sushi-X 8,1991,8,5.75,"[4.0, 7.0, 4.0, 8.0]"
25,SD The Great Battle,Super Nintendo,Steve Harris 6 Ed Semrad 5 Martin Alessi 6 Sushi-X 6,1991,8,5.75,"[6.0, 5.0, 6.0, 6.0]"
25,SimCity,Super Nintendo,Steve Harris 7 Ed Semrad 9 Martin Alessi 8 Sushi-X 8,1991,8,8,"[7.0, 9.0, 8.0, 8.0]"
25,Streets of Rage,Genesis,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,8,9,"[9.0, 9.0, 9.0, 9.0]"
25,Super Baseball Simulator 1.000,Super Nintendo,Steve Harris 7 Ed Semrad 7 Martin Alessi 7 Sushi-X 5,1991,8,6.5,"[7.0, 7.0, 7.0, 5.0]"
25,Super Mario World,Super Nintendo,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,8,9,"[9.0, 9.0, 9.0, 9.0]"
25,The Little Mermaid,NES,Steve Harris 5 Ed Semrad 7 Martin Alessi 7 Sushi-X 8,1991,8,6.75,"[5.0, 7.0, 7.0, 8.0]"
25,True Golf Classics: Waialae Country Club,Super Nintendo,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 4,1991,8,4.25,"[4.0, 5.0, 4.0, 4.0]"
25,Ultraman: Towards the Future,Super Nintendo,Steve Harris 6 Ed Semrad 7 Martin Alessi 6 Sushi-X 6,1991,8,6.25,"[6.0, 7.0, 6.0, 6.0]"
26,Actraiser,Super Nintendo,Steve Harris 9 Ed Semrad 9 Martin Alessi 9 Sushi-X 9,1991,9,9,"[9.0, 9.0, 9.0, 9.0]"
26,Arcus Odyssey,Genesis,Steve Harris 5 Ed Semrad 8 Martin Alessi 8 Sushi-X 6,1991,9,6.75,"[5.0, 8.0, 8.0, 6.0]"
26,Bases Loaded 3,NES,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 3,1991,9,4,"[4.0, 5.0, 4.0, 3.0]"
26,Castlevania II: Simon’s Quest,Game Boy,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,9,8,"[8.0, 8.0, 8.0, 8.0]"
26,NHL Hockey,Genesis,Steve Harris 8 Ed Semrad 9 Martin Alessi 8 Sushi-X 8,1991,9,8.25,"[8.0, 9.0, 8.0, 8.0]"
26,Parasol Stars: The Story of Bubble Bobble III,TurboGrafx-16,Steve Harris 4 Ed Semrad 7 Martin Alessi 6 Sushi-X 7,1991,9,6,"[4.0, 7.0, 6.0, 7.0]"
26,Pilotwings,Super Nintendo,Steve Harris 8 Ed Semrad 7 Martin Alessi 8 Sushi-X 8,1991,9,7.75,"[8.0, 7.0, 8.0, 8.0]"
26,Shatterhand,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,9,8,"[8.0, 8.0, 8.0, 8.0]"
26,Super R-Type,Super Nintendo,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,9,8,"[8.0, 8.0, 8.0, 8.0]"
26,Super Volleyball,Genesis,Steve Harris 3 Ed Semrad 4 Martin Alessi 5 Sushi-X 5,1991,9,4.25,"[3.0, 4.0, 5.0, 5.0]"
26,Turbo Sub,Lynx,Steve Harris 7 Ed Semrad 8 Martin Alessi 8 Sushi-X 8,1991,9,7.75,"[7.0, 8.0, 8.0, 8.0]"
27,A.P.B. (1987),Lynx,Steve Harris 6 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1991,10,5.75,"[6.0, 6.0, 5.0, 6.0]"
27,Bo Jackson Baseball,NES,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 4,1991,10,4.25,"[4.0, 5.0, 4.0, 4.0]"
27,Frankenstein: The Monster Returns,NES,Steve Harris 6 Ed Semrad 6 Martin Alessi 5 Sushi-X 6,1991,10,5.75,"[6.0, 6.0, 5.0, 6.0]"
27,Home Alone (Game Boy),Game Boy,Steve Harris 4 Ed Semrad 5 Martin Alessi 3 Sushi-X 5,1991,10,4.25,"[4.0, 5.0, 3.0, 5.0]"
27,Impossamole,TurboGrafx-16,Steve Harris 5 Ed Semrad 5 Martin Alessi 3 Sushi-X 3,1991,10,4,"[5.0, 5.0, 3.0, 3.0]"
27,Micro Machines,NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 6 Sushi-X 8,1991,10,7.5,"[8.0, 8.0, 6.0, 8.0]"
27,Raiden Trad,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 6,1991,10,7.25,"[8.0, 8.0, 7.0, 6.0]"
27,Snow Brothers,NES,Steve Harris 6 Ed Semrad 7 Martin Alessi 6 Sushi-X 7,1991,10,6.5,"[6.0, 7.0, 6.0, 7.0]"
27,Speedball 2: Brutal Deluxe,Genesis,Steve Harris 4 Ed Semrad 5 Martin Alessi 4 Sushi-X 5,1991,10,4.5,"[4.0, 5.0, 4.0, 5.0]"
27,Star Wars (1991),NES,Steve Harris 7 Ed Semrad 4 Martin Alessi 6 Sushi-X 8,1991,10,6.25,"[7.0, 4.0, 6.0, 8.0]"
27,Super Spy Hunter,NES,Steve Harris 7 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,10,7.5,"[7.0, 8.0, 7.0, 8.0]"
28,Batman: Return of the Joker (1991),NES,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 6,1991,11,7.25,"[8.0, 8.0, 7.0, 6.0]"
28,Battletoads,Game Boy,Steve Harris 8 Ed Semrad 8 Martin Alessi 8 Sushi-X 7,1991,11,7.75,"[8.0, 8.0, 8.0, 7.0]"
28,Blades of Steel,Game Boy,Steve Harris 7 Ed Semrad 7 Martin Alessi 6 Sushi-X 4,1991,11,6,"[7.0, 7.0, 6.0, 4.0]"
28,El.Viento,Genesis,Steve Harris 8 Ed Semrad 8 Martin Alessi 7 Sushi-X 8,1991,11,7.75,"[8.0, 8.0, 7.0, 8.0]"
